openalex_id,title,retrieved_by,n_queries
https://openalex.org/W2562248917,Would wider adoption of reproducible research be beneficial for empirical software engineering research?,Q1,1
https://openalex.org/W2562584545,Multi-modal knowledge base generation from very high resolution satellite imagery for habitat mapping,Q6,1
https://openalex.org/W2562849370,DEVELOPMENT AND VALIDATION OF RP-HPLC METHOD FOR SIMULTANEOUS ESTIMATION OF RANITIDINE HYDROCHLORIDE AND DOMPERIDONE IN COMBINED DOSAGE FORM,Q2,1
https://openalex.org/W2564472934,Five FEV1 adjustment methods for grading airway obstruction severity in USA Caucasian patients,Q2,1
https://openalex.org/W2565085447,Feasibility of cardiovascular magnetic resonance derived coronary wave intensity analysis,Q4,1
https://openalex.org/W2565132943,An Investigation of the Enolization and Isomeric Products Distribution in the Water Promoted Aldol Reaction of Tropinone and Granatanone,Q1,1
https://openalex.org/W2568255753,"A randomized, seven-day study to assess the efficacy and safety of a glycopyrrolate/formoterol fumarate fixed-dose combination metered dose inhaler using novel Co-Suspension™ Delivery Technology in patients with moderate-to-very severe chronic obstructive pulmonary disease",Q2,1
https://openalex.org/W2568836177,Effects of positive expiratory pressure on pulmonary clearance of aerosolized technetium-99m-labeled diethylenetriaminepentaacetic acid in healthy individuals,Q2,1
https://openalex.org/W2569042392,"Research Data Reusability: Conceptual Foundations, Barriers and Enabling Technologies",Q6,1
https://openalex.org/W2571124477,Prevalence of Atrial Fibrillation and Antithrombotic Therapy in Hemodialysis Patients: Cross-Sectional Results of the Vienna InVestigation of AtriaL Fibrillation and Thromboembolism in Patients on HemoDIalysis (VIVALDI),Q2,1
https://openalex.org/W2572857085,"Scientific workflows for computational reproducibility in the life sciences: Status, challenges and opportunities","Q1, Q7",2
https://openalex.org/W2573952382,"Accurate Prediction of Copolymerization Statistics in Molecular Olefin Polymerization Catalysis: The Role of Entropic, Electronic, and Steric Effects in Catalyst Comonomer Affinity",Q1,1
https://openalex.org/W2578764697,Requirement engineering activities in smart environments for large facilities,Q4,1
https://openalex.org/W2579719616,Is ACE-27 a reliable method for predicting mortality of hip fractures treated with hemiarthroplasty in the elderly?,Q2,1
https://openalex.org/W2580086787,Computation of eigenfrequencies for equilibrium models including turbulent pressure,Q1,1
https://openalex.org/W2580421856,Detection of cervical intraepithelial neoplasia by using optical coherence tomography in combination with microscopy,Q2,1
https://openalex.org/W2581371770,Metaresearch for Evaluating Reproducibility in Ecology and Evolution,"Q1, Q7, Q8, Q9, Q15",5
https://openalex.org/W2581905020,A Templating System to Generate Provenance,Q1,1
https://openalex.org/W2582251123,"Polymerization of chloro-p-xylylenes, quantum-chemical study",Q1,1
https://openalex.org/W2582575620,Exploration of disease - specific biomarkers in cancer research by integrating biological knowledge and high throughput data,"Q1, Q10",2
https://openalex.org/W2583676229,Cross-Kymography Reveals the Structural and Kinetic Parameters of Archaellum,Q1,1
https://openalex.org/W2584093545,Reshaping Plant Biology: Qualitative and Quantitative Descriptors for Plant Morphology,"Q1, Q7",2
https://openalex.org/W2584156715,An Introduction to Differential Geometry Through Computation,Q1,1
https://openalex.org/W2585484003,Customized SmartPeg for measurement of resonance frequency of mini dental implants,Q6,1
https://openalex.org/W2586364318,MR-angiography allows defining severity grades of cerebral vasospasm in an experimental double blood injection subarachnoid hemorrhage model in rats,Q2,1
https://openalex.org/W2586633795,Data-driven reverse engineering of signaling pathways using ensembles of dynamic models,Q1,1
https://openalex.org/W2587106148,The physiological basis and clinical significance of lung volume measurements,Q2,1
https://openalex.org/W2587213364,Non-Pharmacological Treatment Options for Lung Hyperinflation,Q2,1
https://openalex.org/W2587464474,Light‐Driven Enantioselective Organocatalytic β‐Benzylation of Enals,Q1,1
https://openalex.org/W2588068823,Duration of SHIV production by infected cells is not exponentially distributed: Implications for estimates of infection parameters and antiviral efficacy,Q1,1
https://openalex.org/W2591192481,Additive Manufacturing: Reproducibility of Metallic Parts,Q2,1
https://openalex.org/W2591320034,Peak inspiratory flow rate measurement by using In-Check DIAL for the different inhaler devices in elderly with obstructive airway diseases,Q2,1
https://openalex.org/W2591963222,High throughput quantification of apolipoproteins A‐I and B‐100 by isotope dilution MS targeting fast trypsin releasable peptides without reduction and alkylation,Q4,1
https://openalex.org/W2592098641,Optimization of hydrogen vehicle refuelling requirements,Q2,1
https://openalex.org/W2592552542,Distinct Antigen Delivery Systems Induce Dendritic Cells’ Divergent Transcriptional Response: New Insights from a Comparative and Reproducible Computational Analysis,Q1,1
https://openalex.org/W2593577950,Non-radiative relaxation mechanisms of electronically excited phenylalanine in model peptides,Q1,1
https://openalex.org/W2593621562,Preclinical evaluation of a TEX101 protein ELISA test for the differential diagnosis of male infertility,Q2,1
https://openalex.org/W2593862425,Suitable reporting for the reproducible research: an added value in the analysis of proteomics data,Q1,1
https://openalex.org/W2593895979,Radar wind profilers and avian migration: a qualitative and quantitative assessment verified by thermal imaging and moon watching,Q2,1
https://openalex.org/W2594170494,Pituitary Carcinoma in a Patient with an SDHB Mutation,Q2,1
https://openalex.org/W2594581551,Idiomatic and Reproducible Software Builds using Containers for Reliable Computing,Q2,1
https://openalex.org/W2594685110,Mining Electronic Health Records (EHRs),"Q1, Q7",2
https://openalex.org/W2595533757,Lung function and functional capacity in school age children,Q2,1
https://openalex.org/W2595606393,Introduction to Computational Reproducibility (and why we care),Q1,1
https://openalex.org/W2597019314,Development of non-local density functionals,Q1,1
https://openalex.org/W2598433170,Model of the Mechanical Behavior of Cementitious Matrices Reinforced with Nanomaterials,Q1,1
https://openalex.org/W2598493632,Neisseria models of infection and persistence in the upper respiratory tract,Q4,1
https://openalex.org/W2599413193,Depleting Mycobacterium tuberculosis of the transcription termination factor Rho causes pervasive transcription and rapid death,Q2,1
https://openalex.org/W2600589545,Predictive Regression Equations of Flowmetric and Spirometric Peak Expiratory Flow in Healthy Moroccan Adults,"Q2, Q13",2
https://openalex.org/W2600893075,Ethylene Oxide Gas Sterilization of Medical Devices,Q2,1
https://openalex.org/W2601502666,Reproducible Large-Scale Neuroimaging Studies with the OpenMOLE Workflow Management System,Q1,1
https://openalex.org/W2602262140,The role of seas as a geographical barrier for migratory landbirds. An approach to the Bay of Biscay.,Q2,1
https://openalex.org/W2604192718,Historical Collaborative Geocoding,"Q1, Q8",2
https://openalex.org/W2604325758,Biomedical computational reproducible research using Madagascar,Q1,1
https://openalex.org/W2604648745,Population-Level Incidence and Predictors of Surgically Induced Diabetes and Exocrine Insufficiency after Partial Pancreatic Resection,Q2,1
https://openalex.org/W2605136781,Association between lutein intake and lung function in adults: the Rotterdam Study,Q2,1
https://openalex.org/W2605490152,Unraveling microbial ecology of industrial-scale Kombucha fermentations by metabarcoding and culture-based methods,Q6,1
https://openalex.org/W2605888716,Key Challenges in Agile Requirements Engineering,Q2,1
https://openalex.org/W2606205906,Tyrosine oxidation and nitration in transmembrane peptides is connected to lipid peroxidation,Q1,1
https://openalex.org/W2606379871,Generalized 3D fragmentation index derived from lidar point clouds,Q1,1
https://openalex.org/W2606387850,Clinical Significance of Apathy in Parkinson’s Disease,Q2,1
https://openalex.org/W2607810734,Reproducing Patient-Specific Hemodynamics in the Blalock–Taussig Circulation Using a Flexible Multi-Domain Simulation Framework: Applications for Optimal Shunt Design,Q1,1
https://openalex.org/W2608462724,"""Fake Results"": The Reproducibility Crisis in Research and Open Science Solutions","Q2, Q12",2
https://openalex.org/W2608618247,The improved sensitive detection of C-reactive protein based on the chemiluminescence immunoassay by employing monodispersed PAA-Au/Fe<sub>3</sub>O<sub>4</sub> nanoparticles and zwitterionic glycerophosphoryl choline,Q6,1
https://openalex.org/W2608893037,On stably trivial spin torsors over low-dimensional schemes,Q1,1
https://openalex.org/W2609060989,Abdominal adiposity intensifies the negative effects of ambient air pollution on lung function in Korean men,Q2,1
https://openalex.org/W2609141473,Renal Support for Acute Kidney Injury in the Developing World,"Q2, Q12",2
https://openalex.org/W2609768017,Effect of Aerobic Exercise Training on Ventilatory Efficiency and Respiratory Drive in Obese Subjects,Q2,1
https://openalex.org/W2610544984,A highly sensitive electrochemical biosensor based on AuNP-modified gold electrodes for selective determination of serum levels of crosslaps,Q6,1
https://openalex.org/W2611271935,Is multimodal care effective for the management of patients with soft tissue injuries of the shoulder? A systematic review of the literature,Q2,1
https://openalex.org/W2611792911,"The Role of Nonheme Transition Metal-Oxo, -Peroxo, and -Superoxo Intermediates in Enzyme Catalysis and Reactions of Bioinspired Complexes",Q1,1
https://openalex.org/W2612530446,Noncommutative Wilson lines in higher-spin theory and correlation functions of conserved currents for free conformal fields,Q1,1
https://openalex.org/W2612758631,ProvDB,"Q1, Q7",2
https://openalex.org/W2613613041,Using reproducible research pipelines to help disentangle health effects of environmental changes from social factors,Q1,1
https://openalex.org/W2614561241,Isolation and Characterization of Ralstonia solanacearum Causing Bacterial Wilt of Solanaceae Crops,Q4,1
https://openalex.org/W2614769651,Locomotion and Drift in Viscous Flows: Numerical and Asymptotic Predictions,Q1,1
https://openalex.org/W2616315881,Provenance based data integrity checking and verification in cloud environments,Q6,1
https://openalex.org/W2616331576,Self-inscribed antisymmetric long-period grating in a dual-core As_2Se_3-PMMA fiber,Q1,1
https://openalex.org/W2617917955,Global search for low-lying crystal structures using the artificial force induced reaction method: A case study on carbon,Q1,1
https://openalex.org/W2618602062,"Scientific workflows: Past, present and future","Q1, Q8, Q15",3
https://openalex.org/W2618681193,,Q2,1
https://openalex.org/W2618966700,Patient-completed or symptom-based screening tools for endometriosis: a scoping review,Q2,1
https://openalex.org/W2620694505,Explaining ethnic disparities in lung function among young adults: A pilot investigation,Q2,1
https://openalex.org/W2621060900,Ventilatory function as a predictor of mortality in lifelong non-smokers: evidence from large British cohort studies,Q2,1
https://openalex.org/W2622596246,NIST Calibration Services for Spinning Rotor Gauge Calibrations,Q4,1
https://openalex.org/W2623652264,Epidemiology of functional gastrointestinal disorders in children and adolescents: A systematic review,Q2,1
https://openalex.org/W2624462411,A global multiproxy database for temperature reconstructions of the Common Era,Q2,1
https://openalex.org/W2624777287,Intuitive Error Space Exploration of Medical Image Data in Clinical Daily Routine,Q6,1
https://openalex.org/W2625218098,A Modelling Ecosystem for Prognostics,"Q1, Q2, Q7, Q12",4
https://openalex.org/W2626576829,Glioma groups classified by IDH and TERT promoter mutations remain stable among primary and recurrent gliomas,Q2,1
